,Unnamed:_0,Formatted_Date,Summary,Precip_Type,Temperature____,Apparent_Temperature____,Humidity,Wind_Speed__km_h_,Wind_Bearing__degrees_,Visibility__km_,Loud__over,Pressure__millibars_,Daily_Summary
746,17904,2008-04-23 00:00:00.000 +0200,Clear,rain,11.111111111111107,11.111111111111107,0.8,11.27,260.0,9.982000000000001,0.0,0.0,Mostly cloudy starting overnight.
747,17928,2008-04-24 00:00:00.000 +0200,Mostly Cloudy,rain,9.949999999999998,8.455555555555557,0.78,10.8031,18.0,15.826300000000002,0.0,1018.72,Partly cloudy throughout the day.
748,17952,2008-04-25 00:00:00.000 +0200,Clear,rain,6.133333333333333,4.822222222222221,0.79,6.7298,283.0,15.826300000000002,0.0,1024.49,Partly cloudy starting overnight.
749,17976,2008-04-26 00:00:00.000 +0200,Partly Cloudy,rain,9.35,8.538888888888888,0.77,6.7620000000000005,344.0,15.826300000000002,0.0,1023.67,Partly cloudy until night.
750,18000,2008-04-27 00:00:00.000 +0200,Clear,rain,8.327777777777781,5.994444444444442,0.8,14.0875,331.0,15.826300000000002,0.0,1024.44,Partly cloudy starting in the morning continuing until evening.
751,18024,2008-04-28 00:00:00.000 +0200,Clear,rain,9.31111111111111,8.483333333333336,0.62,6.8103000000000025,350.0,15.826300000000002,0.0,1018.44,Partly cloudy starting in the afternoon.
752,18048,2008-04-29 00:00:00.000 +0200,Partly Cloudy,rain,7.2666666666666675,7.2666666666666675,0.78,3.2039,351.0,15.826300000000002,0.0,1010.28,Partly cloudy until night.
753,18072,2008-04-03 00:00:00.000 +0200,Partly Cloudy,rain,6.177777777777778,6.177777777777778,0.85,3.7996,285.0,9.982000000000001,0.0,1014.66,Partly cloudy until evening.
754,18096,2008-04-30 00:00:00.000 +0200,Mostly Cloudy,rain,11.716666666666667,11.716666666666667,0.77,6.5044,272.0,15.826300000000002,0.0,1007.95,Mostly cloudy throughout the day.
755,18120,2008-04-04 00:00:00.000 +0200,Clear,rain,7.194444444444446,5.072222222222224,0.73,11.1734,0.0,9.9015,0.0,1016.82,Mostly cloudy starting overnight and breezy in the morning.
756,18144,2008-04-05 00:00:00.000 +0200,Overcast,rain,8.355555555555554,6.044444444444448,0.68,13.9426,8.0,8.05,0.0,1015.94,Overcast throughout the day.
757,18168,2008-04-06 00:00:00.000 +0200,Foggy,rain,6.133333333333333,5.016666666666668,0.92,6.0697,278.0,3.2039,0.0,1007.28,Foggy until morning.
758,18192,2008-04-07 00:00:00.000 +0200,Clear,rain,4.994444444444445,2.4777777777777783,0.82,10.9319,149.0,9.8049,0.0,1004.12,Partly cloudy starting in the morning.
759,18216,2008-04-08 00:00:00.000 +0200,Partly Cloudy,rain,5.438888888888887,0.7722222222222226,0.66,28.5131,330.0,14.9086,0.0,1009.01,Mostly cloudy throughout the day.
760,18240,2008-04-09 00:00:00.000 +0200,Mostly Cloudy,rain,10.9,10.9,0.74,10.3523,147.0,15.826300000000002,0.0,1006.95,Mostly cloudy throughout the day.
761,18264,2008-08-01 00:00:00.000 +0200,Clear,rain,20.92777777777778,20.92777777777778,0.65,11.0285,61.0,16.1,0.0,1018.88,Partly cloudy starting overnight continuing until evening.
762,18288,2008-08-10 00:00:00.000 +0200,Clear,rain,15.116666666666667,15.116666666666667,0.89,6.601,283.0,15.826300000000002,0.0,1013.69,Partly cloudy starting in the morning.
763,18312,2008-08-11 00:00:00.000 +0200,Partly Cloudy,rain,14.355555555555556,14.355555555555556,0.73,2.8014,108.0,15.826300000000002,0.0,1013.47,Partly cloudy starting in the morning continuing until evening.
764,18336,2008-08-12 00:00:00.000 +0200,Clear,rain,19.1,19.1,0.61,10.835300000000002,119.0,15.826300000000002,0.0,1010.77,Partly cloudy starting in the afternoon.
765,18360,2008-08-13 00:00:00.000 +0200,Clear,rain,21.0,21.0,0.51,10.8192,161.0,15.826300000000002,0.0,1009.51,Partly cloudy starting overnight continuing until evening.
766,18384,2008-08-14 00:00:00.000 +0200,Clear,rain,24.15,24.15,0.61,11.0285,59.0,15.826300000000002,0.0,1013.88,Partly cloudy starting in the morning continuing until evening.
767,18408,2008-08-15 00:00:00.000 +0200,Partly Cloudy,rain,23.711111111111126,23.711111111111126,0.67,6.601,88.0,15.826300000000002,0.0,1011.65,Partly cloudy starting in the afternoon and breezy in the afternoon.
768,18432,2008-08-16 00:00:00.000 +0200,Dry and Partly Cloudy,rain,29.716666666666665,28.45555555555556,0.29,26.7743,150.0,15.826300000000002,0.0,1000.16,Partly cloudy throughout the day and breezy in the morning.
769,18456,2008-08-17 00:00:00.000 +0200,Partly Cloudy,rain,15.461111111111107,15.461111111111107,0.68,17.1626,328.0,15.826300000000002,0.0,1011.61,Mostly cloudy until night.
770,18480,2008-08-18 00:00:00.000 +0200,Clear,rain,14.31111111111111,14.31111111111111,0.7,3.3649,310.0,15.826300000000002,0.0,1015.08,Partly cloudy starting in the morning continuing until evening.
771,18504,2008-08-19 00:00:00.000 +0200,Clear,rain,13.794444444444444,13.794444444444444,0.63,3.0751,300.0,15.826300000000002,0.0,1018.66,Partly cloudy in the evening.
772,18528,2008-08-02 00:00:00.000 +0200,Clear,rain,24.077777777777786,24.077777777777786,0.6,13.7816,139.0,11.9784,0.0,1017.45,Partly cloudy starting in the afternoon.
773,18552,2008-08-20 00:00:00.000 +0200,Clear,rain,20.605555555555558,20.605555555555558,0.46,11.0285,111.0,15.826300000000002,0.0,1014.18,Partly cloudy starting in the afternoon continuing until evening.
774,18576,2008-08-21 00:00:00.000 +0200,Clear,rain,21.550000000000004,21.550000000000004,0.61,13.9587,339.0,15.826300000000002,0.0,1016.24,Partly cloudy in the morning.
775,18600,2008-08-22 00:00:00.000 +0200,Clear,rain,22.827777777777786,22.827777777777786,0.54,13.685,69.0,15.826300000000002,0.0,1017.5,Partly cloudy starting in the afternoon continuing until evening.
776,18624,2008-08-23 00:00:00.000 +0200,Clear,rain,24.61111111111111,24.61111111111111,0.45,14.1036,198.0,15.826300000000002,0.0,1010.64,Mostly cloudy starting in the morning.
777,18648,2008-08-24 00:00:00.000 +0200,Breezy and Overcast,rain,17.59444444444445,17.59444444444445,0.81,33.3592,321.0,9.9015,0.0,1009.6,Mostly cloudy until evening.
778,18672,2008-08-25 00:00:00.000 +0200,Clear,rain,13.366666666666667,13.366666666666667,0.82,11.0446,280.0,15.826300000000002,0.0,1016.67,Mostly cloudy starting in the morning.
779,18696,2008-08-26 00:00:00.000 +0200,Partly Cloudy,rain,14.283333333333335,14.283333333333335,0.9,3.1234,253.0,15.826300000000002,0.0,1019.98,Partly cloudy starting in the morning continuing until evening.
780,18720,2008-08-27 00:00:00.000 +0200,Clear,rain,14.955555555555556,14.955555555555556,0.87,3.5742000000000007,319.0,15.826300000000002,0.0,1022.28,Partly cloudy starting in the morning.
781,18744,2008-08-28 00:00:00.000 +0200,Partly Cloudy,rain,18.033333333333328,18.033333333333328,0.71,6.1824,29.0,15.826300000000002,0.0,1019.4,Mostly cloudy throughout the day.
782,18768,2008-08-29 00:00:00.000 +0200,Mostly Cloudy,rain,19.78888888888889,19.78888888888889,0.76,11.27,190.0,15.826300000000002,0.0,1016.17,Mostly cloudy throughout the day.
783,18792,2008-08-03 00:00:00.000 +0200,Partly Cloudy,rain,23.19444444444445,23.19444444444445,0.59,12.8156,168.0,15.826300000000002,0.0,1016.15,Partly cloudy until evening.
784,18816,2008-08-30 00:00:00.000 +0200,Partly Cloudy,rain,18.86666666666666,18.86666666666666,0.63,14.168000000000005,299.0,15.826300000000002,0.0,1014.5,Partly cloudy until night.
785,18840,2008-08-31 00:00:00.000 +0200,Clear,rain,15.322222222222221,15.322222222222221,0.54,10.835300000000002,70.0,15.826300000000002,0.0,1021.39,Partly cloudy in the morning.
786,18864,2008-08-04 00:00:00.000 +0200,Clear,rain,20.055555555555557,20.055555555555557,0.79,6.4078,271.0,15.826300000000002,0.0,1015.67,Partly cloudy starting in the afternoon.
787,18888,2008-08-05 00:00:00.000 +0200,Overcast,rain,24.050000000000004,24.050000000000004,0.59,16.7601,0.0,15.826300000000002,0.0,1011.74,Mostly cloudy until night.
788,18912,2008-08-06 00:00:00.000 +0200,Clear,rain,17.31666666666667,17.31666666666667,0.81,6.6493,299.0,15.826300000000002,0.0,1016.28,Partly cloudy starting in the morning continuing until evening.
789,18936,2008-08-07 00:00:00.000 +0200,Clear,rain,15.95,15.95,0.73,3.3488,338.0,15.826300000000002,0.0,1015.98,Partly cloudy starting in the morning.
790,18960,2008-08-08 00:00:00.000 +0200,Partly Cloudy,rain,16.67222222222222,16.67222222222222,0.73,3.0268,350.0,15.826300000000002,0.0,1011.68,Partly cloudy starting in the morning and breezy in the evening.
791,18984,2008-08-09 00:00:00.000 +0200,Mostly Cloudy,rain,18.87222222222222,18.87222222222222,0.87,5.216400000000001,85.0,15.7297,0.0,1006.84,Partly cloudy until night.
792,19008,2008-12-01 00:00:00.000 +0100,Mostly Cloudy,rain,5.994444444444442,3.1444444444444426,0.87,14.023100000000005,130.0,9.8049,0.0,1013.57,Partly cloudy until evening and breezy in the morning.
793,19032,2008-12-10 00:00:00.000 +0100,Partly Cloudy,snow,-0.5555555555555556,-4.922222222222222,0.88,14.168000000000005,150.0,6.0697,0.0,1022.17,Mostly cloudy throughout the day.
794,19056,2008-12-11 00:00:00.000 +0100,Mostly Cloudy,rain,2.7555555555555564,-1.3277777777777782,0.74,17.0499,149.0,15.826300000000002,0.0,1018.4,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
795,19080,2008-12-12 00:00:00.000 +0100,Mostly Cloudy,rain,3.305555555555556,-0.6500000000000009,0.58,17.0982,128.0,15.826300000000002,0.0,1014.48,Mostly cloudy throughout the day.
796,19104,2008-12-13 00:00:00.000 +0100,Overcast,rain,3.8611111111111134,2.2333333333333347,0.85,6.601,5.0,14.9086,0.0,1016.1,Mostly cloudy throughout the day.
797,19128,2008-12-14 00:00:00.000 +0100,Overcast,rain,4.4222222222222225,2.983333333333332,0.92,6.262900000000001,147.0,4.1699,0.0,1015.81,Mostly cloudy throughout the day.
798,19152,2008-12-15 00:00:00.000 +0100,Mostly Cloudy,rain,4.3277777777777775,1.6055555555555558,0.83,11.27,140.0,15.649200000000002,0.0,1019.71,Mostly cloudy throughout the day.
799,19176,2008-12-16 00:00:00.000 +0100,Overcast,rain,5.488888888888892,1.7000000000000013,0.8,19.9801,149.0,15.8746,0.0,1024.0,Mostly cloudy throughout the day.
800,19200,2008-12-17 00:00:00.000 +0100,Overcast,rain,6.116666666666665,2.838888888888889,0.8,17.1626,139.0,15.826300000000002,0.0,1018.29,Mostly cloudy throughout the day and breezy in the afternoon.
801,19224,2008-12-18 00:00:00.000 +0100,Overcast,rain,7.222222222222222,5.116666666666667,0.89,11.1412,138.0,6.021400000000001,0.0,1010.92,Overcast throughout the day.
802,19248,2008-12-19 00:00:00.000 +0100,Overcast,rain,6.4833333333333325,3.65,0.93,14.6188,309.0,6.1179999999999986,0.0,1013.01,Overcast throughout the day.
803,19272,2008-12-02 00:00:00.000 +0100,Clear,rain,4.533333333333331,3.022222222222221,0.91,6.5527000000000015,181.0,11.9784,0.0,1010.27,Mostly cloudy starting overnight.
804,19296,2008-12-20 00:00:00.000 +0100,Overcast,rain,2.822222222222221,-1.7222222222222232,0.89,20.4309,301.0,9.7083,0.0,1017.69,Mostly cloudy throughout the day.
805,19320,2008-12-21 00:00:00.000 +0100,Overcast,rain,3.355555555555555,-0.11111111111111073,0.89,14.1358,242.0,6.3434,0.0,1019.43,Partly cloudy starting overnight continuing until evening and breezy starting in the morning continuing until afternoon.
806,19344,2008-12-22 00:00:00.000 +0100,Clear,rain,0.5999999999999991,-3.4722222222222223,0.85,14.0392,310.0,15.826300000000002,0.0,1028.67,Mostly cloudy starting in the morning.
807,19368,2008-12-23 00:00:00.000 +0100,Partly Cloudy,rain,6.133333333333333,1.961111111111112,0.82,25.277,300.0,14.9086,0.0,1022.52,Partly cloudy starting overnight continuing until evening and breezy starting in the morning continuing until afternoon.
808,19392,2008-12-24 00:00:00.000 +0100,Clear,rain,1.1999999999999982,-3.3722222222222222,0.72,17.7422,329.0,15.826300000000002,0.0,1027.42,Mostly cloudy starting in the morning.
809,19416,2008-12-25 00:00:00.000 +0100,Foggy,rain,0.08888888888888699,0.08888888888888699,0.92,3.22,166.0,2.0125,0.0,1023.39,Foggy starting overnight continuing until morning.
810,19440,2008-12-26 00:00:00.000 +0100,Clear,snow,-3.733333333333333,-8.105555555555558,0.88,11.237800000000002,0.0,6.2951000000000015,0.0,1033.38,Partly cloudy starting in the morning continuing until evening.
811,19464,2008-12-27 00:00:00.000 +0100,Clear,snow,-6.716666666666668,-6.716666666666668,0.88,2.6243,136.0,4.347,0.0,1036.35,Foggy starting overnight continuing until afternoon.
812,19488,2008-12-28 00:00:00.000 +0100,Foggy,snow,-5.605555555555557,-8.655555555555555,0.88,6.44,10.0,0.8211,0.0,1035.85,Foggy starting overnight continuing until afternoon.
813,19512,2008-12-29 00:00:00.000 +0100,Overcast,snow,-6.161111111111111,-9.17222222222222,0.92,6.1824,301.0,3.847900000000001,0.0,1038.12,Foggy starting in the morning continuing until afternoon.
814,19536,2008-12-03 00:00:00.000 +0100,Overcast,rain,5.622222222222222,4.33888888888889,0.89,6.3756,38.0,4.2021,0.0,1011.35,Foggy starting in the evening.
815,19560,2008-12-30 00:00:00.000 +0100,Overcast,snow,-4.972222222222221,-4.972222222222221,0.85,3.0751,170.0,6.021400000000001,0.0,1042.94,Overcast throughout the day.
816,19584,2008-12-31 00:00:00.000 +0100,Overcast,snow,-6.0888888888888895,-6.0888888888888895,0.85,3.0751,277.0,6.0697,0.0,1042.21,Foggy starting overnight continuing until evening.
817,19608,2008-12-04 00:00:00.000 +0100,Foggy,rain,5.422222222222223,4.33888888888889,0.96,5.6511,88.0,0.8533000000000001,0.0,1010.47,Foggy until night.
818,19632,2008-12-05 00:00:00.000 +0100,Foggy,rain,7.1555555555555586,7.1555555555555586,0.96,3.4776,239.0,0.6279,0.0,998.86,Mostly cloudy throughout the day.
819,19656,2008-12-06 00:00:00.000 +0100,Mostly Cloudy,rain,11.57777777777778,11.57777777777778,0.67,27.692,169.0,14.9569,0.0,1005.38,Mostly cloudy throughout the day.
820,19680,2008-12-07 00:00:00.000 +0100,Mostly Cloudy,rain,5.422222222222223,2.438888888888889,0.93,14.023100000000005,310.0,6.1985,0.0,1010.48,Mostly cloudy throughout the day.
821,19704,2008-12-08 00:00:00.000 +0100,Mostly Cloudy,rain,3.2888888888888896,-1.1277777777777784,0.83,20.3987,310.0,11.9784,0.0,1019.81,Partly cloudy until evening.
822,19728,2008-12-09 00:00:00.000 +0100,Partly Cloudy,snow,-0.9722222222222222,-0.9722222222222222,0.92,3.4132,257.0,9.9015,0.0,1024.22,Partly cloudy starting in the morning continuing until evening.
823,19752,2008-02-01 00:00:00.000 +0100,Clear,rain,0.6500000000000009,-1.25,0.85,5.9892,179.0,9.5312,0.0,1023.18,Foggy starting overnight continuing until morning.
824,19776,2008-02-10 00:00:00.000 +0100,Foggy,snow,-2.066666666666666,-4.5555555555555545,0.92,6.4239000000000015,314.0,0.5152,0.0,1036.99,Partly cloudy overnight.
825,19800,2008-02-11 00:00:00.000 +0100,Clear,snow,-2.4277777777777785,-4.633333333333334,0.86,5.6350000000000025,145.0,7.583100000000001,0.0,1038.55,Mostly cloudy starting overnight continuing until night.
826,19824,2008-02-12 00:00:00.000 +0100,Clear,snow,-2.9444444444444446,-5.455555555555557,0.86,6.1502,170.0,9.5312,0.0,1038.86,Foggy overnight.
827,19848,2008-02-13 00:00:00.000 +0100,Clear,snow,-3.5388888888888896,-6.2666666666666675,0.82,6.44,300.0,7.744099999999999,0.0,1038.89,Clear throughout the day.
828,19872,2008-02-14 00:00:00.000 +0100,Clear,snow,-3.9777777777777774,-3.9777777777777774,0.82,3.3649,256.0,4.8461,0.0,1033.26,Foggy in the morning.
829,19896,2008-02-15 00:00:00.000 +0100,Overcast,rain,1.161111111111113,-0.9055555555555552,0.78,6.6332,242.0,6.0697,0.0,1030.64,Mostly cloudy throughout the day.
830,19920,2008-02-16 00:00:00.000 +0100,Partly Cloudy,snow,-6.011111111111113,-10.894444444444444,0.83,11.3988,281.0,14.9086,0.0,1033.96,Partly cloudy starting overnight continuing until evening and breezy in the evening.
831,19944,2008-02-17 00:00:00.000 +0100,Clear,snow,-7.399999999999999,-14.0,0.59,17.1948,10.0,15.826300000000002,0.0,1045.3,Partly cloudy starting in the morning continuing until night.
832,19968,2008-02-18 00:00:00.000 +0100,Mostly Cloudy,snow,-4.927777777777779,-10.311111111111114,0.49,14.2807,220.0,15.826300000000002,0.0,1036.79,Mostly cloudy throughout the day.
833,19992,2008-02-19 00:00:00.000 +0100,Mostly Cloudy,rain,1.7722222222222208,-0.07222222222222167,0.49,6.279,267.0,15.826300000000002,0.0,1025.56,Mostly cloudy starting overnight continuing until evening.
834,20016,2008-02-02 00:00:00.000 +0100,Partly Cloudy,rain,4.400000000000001,1.1055555555555567,0.82,14.4739,170.0,8.1305,0.0,1015.25,Mostly cloudy throughout the day.
835,20040,2008-02-20 00:00:00.000 +0100,Clear,snow,-1.5444444444444452,-3.883333333333332,0.85,6.2468,203.0,14.731500000000002,0.0,1027.14,Foggy in the morning.
836,20064,2008-02-21 00:00:00.000 +0100,Partly Cloudy,snow,-0.0944444444444454,-2.3611111111111107,0.7,6.6332,189.0,6.1663000000000014,0.0,1026.61,Partly cloudy starting overnight continuing until evening.
837,20088,2008-02-22 00:00:00.000 +0100,Partly Cloudy,rain,0.6555555555555554,0.6555555555555554,0.85,3.2039,172.0,6.0697,0.0,1028.72,Mostly cloudy starting in the morning.
838,20112,2008-02-23 00:00:00.000 +0100,Partly Cloudy,rain,4.500000000000001,1.877777777777779,0.7,10.948,202.0,14.9086,0.0,1025.04,Mostly cloudy throughout the day and breezy in the afternoon.
839,20136,2008-02-24 00:00:00.000 +0100,Partly Cloudy,rain,4.611111111111111,2.0111111111111097,0.78,10.9319,270.0,15.826300000000002,0.0,1028.96,Partly cloudy starting in the morning continuing until evening.
840,20160,2008-02-25 00:00:00.000 +0100,Clear,rain,6.0166666666666675,3.199999999999999,0.63,13.8299,159.0,14.9086,0.0,1025.41,Clear throughout the day.
841,20184,2008-02-26 00:00:00.000 +0100,Partly Cloudy,rain,6.561111111111113,5.361111111111111,0.66,6.5849,291.0,8.1305,0.0,1022.57,Partly cloudy until night.
842,20208,2008-02-27 00:00:00.000 +0100,Clear,rain,5.994444444444442,3.738888888888887,0.7,10.6099,209.0,14.9086,0.0,1015.84,Mostly cloudy starting overnight.
843,20232,2008-02-28 00:00:00.000 +0100,Partly Cloudy,rain,6.77777777777778,4.044444444444445,0.59,14.4095,328.0,15.826300000000002,0.0,1019.87,Partly cloudy starting overnight continuing until evening.
844,20256,2008-02-29 00:00:00.000 +0100,Clear,rain,2.0388888888888896,2.0388888888888896,0.79,3.059,158.0,15.826300000000002,0.0,1025.35,Mostly cloudy starting in the morning.
845,20280,2008-02-03 00:00:00.000 +0100,Overcast,rain,4.4222222222222225,1.1722222222222218,0.82,14.2646,319.0,6.2951000000000015,0.0,1024.3,Mostly cloudy until night.
846,20304,2008-02-04 00:00:00.000 +0100,Partly Cloudy,rain,3.122222222222221,-0.3222222222222213,0.8,13.7011,109.0,14.49,0.0,1026.99,Mostly cloudy starting in the morning.
847,20328,2008-02-05 00:00:00.000 +0100,Mostly Cloudy,rain,6.600000000000001,3.466666666666668,0.74,16.985500000000002,160.0,14.7637,0.0,1019.4,Mostly cloudy starting overnight continuing until evening.
848,20352,2008-02-06 00:00:00.000 +0100,Foggy,rain,1.4777777777777759,-0.7111111111111117,0.92,7.1323,328.0,0.16100000000000006,0.0,1025.4,Foggy starting overnight continuing until afternoon.
849,20376,2008-02-07 00:00:00.000 +0100,Foggy,rain,7.244444444444442,4.777777777777779,0.92,13.3469,193.0,2.2057,0.0,1023.97,Mostly cloudy throughout the day.
850,20400,2008-02-08 00:00:00.000 +0100,Partly Cloudy,rain,3.2611111111111097,-1.1444444444444437,0.7,20.2538,350.0,15.826300000000002,0.0,1033.27,Mostly cloudy throughout the day.
851,20424,2008-02-09 00:00:00.000 +0100,Mostly Cloudy,rain,3.722222222222224,0.9222222222222204,0.73,11.0607,29.0,15.826300000000002,0.0,1037.51,Foggy starting in the evening.
852,20448,2008-01-01 00:00:00.000 +0100,Foggy,snow,-5.5777777777777775,-5.5777777777777775,0.92,0.0,0.0,2.9624,0.0,1026.68,Foggy starting in the afternoon continuing until evening.
853,20472,2008-01-10 00:00:00.000 +0100,Foggy,snow,-2.2222222222222223,-2.2222222222222223,1.0,2.8014,324.0,0.3220000000000001,0.0,1027.75,Foggy until night.
854,20496,2008-01-11 00:00:00.000 +0100,Foggy,snow,-2.333333333333333,-2.333333333333333,1.0,3.22,20.0,0.16100000000000006,0.0,1028.47,Foggy starting overnight continuing until morning.
855,20520,2008-01-12 00:00:00.000 +0100,Mostly Cloudy,rain,2.177777777777779,-1.5277777777777777,0.76,13.9748,161.0,9.8049,0.0,1021.6,Partly cloudy throughout the day.
856,20544,2008-01-13 00:00:00.000 +0100,Partly Cloudy,rain,1.6000000000000014,-2.1222222222222222,0.83,13.3469,150.0,14.812,0.0,1020.15,Partly cloudy throughout the day.
857,20568,2008-01-14 00:00:00.000 +0100,Partly Cloudy,rain,1.9388888888888896,-1.0777777777777784,0.74,10.4006,138.0,14.651,0.0,1022.15,Foggy starting in the evening.
858,20592,2008-01-15 00:00:00.000 +0100,Overcast,rain,1.1111111111111112,-2.1444444444444444,0.89,10.722600000000002,180.0,4.7978000000000005,0.0,1023.73,Foggy starting in the afternoon continuing until night.
859,20616,2008-01-16 00:00:00.000 +0100,Mostly Cloudy,rain,0.4388888888888885,-4.177777777777777,0.9,16.856700000000004,160.0,5.8443000000000005,0.0,1020.72,Partly cloudy overnight.
860,20640,2008-01-17 00:00:00.000 +0100,Mostly Cloudy,rain,2.7333333333333343,-2.316666666666668,0.8,24.4398,150.0,14.9086,0.0,1015.71,Mostly cloudy throughout the day.
861,20664,2008-01-18 00:00:00.000 +0100,Mostly Cloudy,rain,4.3277777777777775,1.183333333333335,0.83,13.5079,149.0,11.6725,0.0,1020.93,Foggy starting in the evening.
862,20688,2008-01-19 00:00:00.000 +0100,Foggy,rain,0.5111111111111121,-1.5388888888888888,0.96,6.2951000000000015,252.0,0.16100000000000006,0.0,1027.27,Foggy throughout the day.
863,20712,2008-01-02 00:00:00.000 +0100,Foggy,snow,-6.1111111111111125,-11.55,0.88,13.3952,340.0,3.0751,0.0,1024.1,Foggy throughout the day.
864,20736,2008-01-20 00:00:00.000 +0100,Foggy,rain,6.161111111111113,3.766666666666668,0.96,11.511500000000002,211.0,2.3023,0.0,1026.15,Foggy overnight.
865,20760,2008-01-21 00:00:00.000 +0100,Overcast,rain,4.4555555555555575,4.4555555555555575,0.92,3.7352,230.0,3.3649,0.0,1023.16,Foggy starting overnight continuing until morning.
866,20784,2008-01-22 00:00:00.000 +0100,Partly Cloudy,rain,2.3388888888888895,-0.6666666666666663,0.89,10.706500000000002,182.0,4.9910000000000005,0.0,1013.75,Mostly cloudy throughout the day and breezy starting in the evening.
867,20808,2008-01-23 00:00:00.000 +0100,Breezy and Mostly Cloudy,rain,3.2833333333333314,-2.2722222222222217,0.78,31.153500000000005,8.0,15.826300000000002,0.0,1018.17,Partly cloudy starting overnight continuing until evening.
868,20832,2008-01-24 00:00:00.000 +0100,Clear,snow,-3.494444444444444,-3.494444444444444,0.85,3.22,170.0,15.826300000000002,0.0,1035.79,Partly cloudy starting in the morning continuing until evening.
869,20856,2008-01-25 00:00:00.000 +0100,Clear,snow,-2.2222222222222223,-4.5777777777777775,0.81,6.0375000000000005,140.0,15.826300000000002,0.0,1034.83,Partly cloudy starting in the morning continuing until evening.
870,20880,2008-01-26 00:00:00.000 +0100,Clear,snow,-2.75,-2.75,0.88,3.5581,267.0,6.1985,0.0,1038.03,Partly cloudy starting overnight continuing until night.
871,20904,2008-01-27 00:00:00.000 +0100,Mostly Cloudy,rain,0.1222222222222216,-2.2277777777777787,0.84,6.9552000000000005,207.0,14.9086,0.0,1025.7,Mostly cloudy throughout the day and windy starting in the morning continuing until night.
872,20928,2008-01-28 00:00:00.000 +0100,Windy and Partly Cloudy,rain,6.683333333333334,0.8222222222222205,0.69,53.1944,311.0,15.8746,0.0,1015.53,Breezy starting overnight continuing until morning and partly cloudy starting in the morning.
873,20952,2008-01-29 00:00:00.000 +0100,Clear,snow,-4.561111111111114,-4.561111111111114,0.81,3.22,280.0,15.826300000000002,0.0,1034.25,Mostly cloudy starting in the morning.
874,20976,2008-01-03 00:00:00.000 +0100,Foggy,snow,-3.938888888888889,-3.938888888888889,0.92,3.1234,151.0,1.9803,0.0,1024.86,Foggy starting overnight continuing until morning.
875,21000,2008-01-30 00:00:00.000 +0100,Overcast,rain,1.1111111111111112,1.1111111111111112,0.75,3.22,100.0,14.9569,0.0,1031.57,Mostly cloudy throughout the day.
876,21024,2008-01-31 00:00:00.000 +0100,Overcast,rain,1.6888888888888884,-0.08333333333333254,0.7,6.0375000000000005,168.0,15.8746,0.0,1023.04,Mostly cloudy throughout the day.
877,21048,2008-01-04 00:00:00.000 +0100,Overcast,snow,-4.561111111111114,-7.3888888888888875,0.85,6.3112,148.0,5.9087000000000005,0.0,1029.52,Foggy in the morning.
878,21072,2008-01-05 00:00:00.000 +0100,Clear,snow,-9.05,-14.294444444444444,0.78,10.5616,129.0,11.5437,0.0,1033.99,Mostly cloudy starting in the morning and breezy overnight.
879,21096,2008-01-06 00:00:00.000 +0100,Overcast,snow,-2.7999999999999994,-9.81111111111111,0.82,27.5471,159.0,6.1663000000000014,0.0,1025.41,Overcast throughout the day and breezy starting overnight continuing until morning.
880,21120,2008-01-07 00:00:00.000 +0100,Foggy,snow,0.0,0.0,0.92,3.1556,219.0,2.9302,0.0,1021.59,Foggy throughout the day.
881,21144,2008-01-08 00:00:00.000 +0100,Foggy,snow,-0.5999999999999991,-2.894444444444445,1.0,6.4883000000000015,249.0,0.3220000000000001,0.0,1023.87,Foggy throughout the day.
882,21168,2008-01-09 00:00:00.000 +0100,Foggy,snow,-1.8666666666666665,-5.755555555555557,0.96,10.851400000000002,179.0,0.3220000000000001,0.0,1029.88,Foggy throughout the day.
883,21192,2008-07-01 00:00:00.000 +0200,Mostly Cloudy,rain,20.32222222222222,20.32222222222222,0.79,5.8121,110.0,15.6009,0.0,1017.98,Partly cloudy until night.
884,21216,2008-07-10 00:00:00.000 +0200,Mostly Cloudy,rain,18.722222222222214,18.722222222222214,0.55,10.8031,273.0,15.826300000000002,0.0,1016.48,Mostly cloudy until night.
885,21240,2008-07-11 00:00:00.000 +0200,Clear,rain,16.06666666666667,16.06666666666667,0.84,3.0268,163.0,15.826300000000002,0.0,1016.87,Partly cloudy starting in the afternoon continuing until night.
886,21264,2008-07-12 00:00:00.000 +0200,Clear,rain,19.95,19.95,0.66,6.4883000000000015,141.0,9.982000000000001,0.0,1014.03,Partly cloudy starting in the morning.
887,21288,2008-07-13 00:00:00.000 +0200,Partly Cloudy,rain,21.96666666666667,21.96666666666667,0.53,6.0053,158.0,15.826300000000002,0.0,1011.25,Partly cloudy throughout the day.
888,21312,2008-07-14 00:00:00.000 +0200,Mostly Cloudy,rain,23.711111111111126,23.711111111111126,0.53,3.1395,182.0,15.826300000000002,0.0,1010.84,Partly cloudy throughout the day and breezy in the evening.
889,21336,2008-07-15 00:00:00.000 +0200,Overcast,rain,17.711111111111116,17.711111111111116,0.9,11.1895,271.0,14.9086,0.0,1016.57,Mostly cloudy throughout the day.
